,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
747,"Im not sure if i ever got the measles vaccine. Should i just get the vaccine or get a doctor to get my blood drawn to see if i do have immunity to it? I would like to get the vaccine right away!
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
748,"Why do adults over 24 not need to get the Meningococcal C Conjugate (Men-C) Vaccine? Are they not at risk for it?
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,"i was born in bc 1962 did we have the measles shots in school thanks 
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
750,"Does Prevnar protect against the same strains as Pnemo 23?
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751,"I was wondering if TB skin test are done at this location?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
752,"Can I schedule a flu shot for my toddler in West Vancouver
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,"Is BC the only province to remove aluminum adjuvants out of their vaccines?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
754,"I have a very bad case of Shingles.Why the chickenpox vaccine if it doesn't prevent Shingles in the future?Second question is why is the Shingles vaccine so costly?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,"Can I pick and choose which vaccines I want my child to get?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
756,"I read information on the HPV vaccine that contradicts the info on this site, in that it prevents penile cancer. Could the scientific literature on this be shared with me?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,"I was given what they called Toxoid shots in elementary school back in the 40's. I am now 81 years old. Should I be concerned?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,"Can I take my child in early to get his 4year kindergarten entry shots if we're moving provinces
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
759,"Does hpv 9 and pneumococcal C boosters have any aluminum?
",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
760,"I applied for citizenship in the US & am required to provide proof of immunization. I was immunized at the Burnaby health unit at Canada Way, would they have a copy of my record?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,"Is there an alternate vaccine schedule for children 7 years old and up who have never been immunized?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,"What was the symptoms from the rotavirus about the complications from it that I was supposed to look out for, I lost the paper and since her vaccination on Oct 22nd she went from pooping 3 times a day and explosively to now I'm lucky if she poops once and they never explode. I'm eating the same.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,"My daughter is 4. Years ago I read that it's better to get the 4-6 vaccines either early (4) or late (6) but I can't recall which it was or the reason. Can you shed some light?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764,"How many severe adverse reactions to infant immunizations occur each year in Canada? What are the lifelong affectsto those who have severe adverse reactions?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,"I was infected with pertussis about 15 years ago. I am wondering if I now have natural immunity, or do I need to get the vaccine?
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,"If a child of 9 months had chickenpox does he require vaccine at 12 months?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,"I moved to kamloops last year and have no dr here. My family dr in chilliwack usually gives me my flu shot because i have a special needs son and is his only caregiver.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,"If my child has been vaccinated, is it safe for her to be around children that have not been vaccinated?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,"My child is in grade 9 and will be getting a tetanus immunization. He received one last year as he stepped on a nail, should he get one now?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
770,"I am in Hong Kong now, can my Canada born baby take 12 months shots in Hong Kong?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,"I need a copy of my son's immunization record, how can I get one?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,"was born 1961 in Niagara falls Canada,am i immunized for whooping cough?have no history from my childhood.mother and father gone.have a grandchild on the way,.shoul i get immunized
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,"Meningococcal C vaccine was given to my daughter in 2012 (grade 6) - does she qualify for free meningococcal quadrant vaccine (she is 18 now, in grade 12) as she was in grade 10 when the new quad version started to be given to grade 9 students.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,"My child has anxiety. Where can they get their vaccines outside of school?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
775,"what is Adacel? Should all grade 9 boys get this shot???
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
776,"Is the stronger flu vaccine recommended for seniors? I believe it is something new this year. (I am not talking about the vaccine for pneumonia). What is the cost?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,"Is there any community health centre in Vancouver that offers infants immunization on the weekends (Sat or Sun)?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
778,"My child was fully immunised overseas and has not had INFANRIX HEXA at 18mths (not offered), my child is now 2. Do we need it or should we wait till 4ys old?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,"My son is 2 1\2 and was called for immunization. According to immunization bc he is not due until he is 4
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,"I am 24yrs old I was vaccinated for chicken pox as a child but never had chicken pox . Should I get another vaccination ?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,"I had a delayed reaction from a H1N1 flu shot several years ago, I got hives all over including my mouth. My doctor told me to never have another one as it could be worse. Is this true? What should I do?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
782,"If a pregnant mom has been vaccinated for measles, does this mean that baby will be immune after birth if mother is breastfeeding?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,"I done tb skin test and it is positive, now my question can I still take mmrv,flu,dtap,hepatitis A,B vaccine or no? I know this latent tb need medication ,yes I will undergo treatment but how about my vaccination do I need to proceed or wait until latent tb treatment finished?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
784,"can I get MMR vaccine if I am on anti-viral medication?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785,"I need an immunization history for college, but my last vaccine was ~2003ish in Dawson Creek, and my GP has no records. Who will have my history?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,"For non-MSP private patients (visitor Visa), where can they go to get their flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,"Could you please tell me what brands are used for each vaccine on the schedule? Are these the same brands used at all public health units? Are there options for each vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
788,"In South Carolina is it mandatory for kids to be vaccinated to go to school?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
789,"My pharmacist pressed me to get the 2nd shot before the 2 months, citing the ""shortage"" & coaxed me into getting it at about 54 days. I was SO tired after receiving it but ok now
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,"Unfortunately I have the flu. How long do I have to wait before getting the flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,"I am over 65 and need a PPV23 vaccine. Are you open on Saturdays ? I understand there is no cost.
",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
792,"Two of my child's cousins have mouth, hand, foot disease. So far there is no fever, or rash just cold symptoms for her. Should we still get vaccinated? Its her one year vaccines.
",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
793,"Do people who only had one MMR dose (likely born between 1979 and 1995) need a second dose to protect against mumps?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794,"hi there i am wondering where i can go to get the chicken pox booster and the MMR booster for adults?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,"does a pt. need to be re-vaccinated if the first admin. was done with a vial that did not meet temperature controls (was left at room temperature too long)
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
796,"Is there aluminium in the adult Td vaccine? I have had it in the past and am getting a booster.
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
797,"is it serious to get another Tdap immunization if you are not sure if you have already been immunized?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,"Is it ok to receive the vaccine for 12month baby to receive 4 days prior to the babies birthday.the 6mo vaccine receive on February 24.is it ok to receive the 12mo by aug 15?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,"My two daughters received a chickenpox vaccine when they were 5 and 2, roughly 17 years ago. Do they need a booster now that they are 21 and 18?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,"My daughter was born in 1993. We lived in White Rock from  1995 until 2003. Her vaccinations were done there. Please tell me how I I access her records. Thanks!
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,"My husband and I are 77 and 70 years of age. We are going on an extended trip through the US and several South American countries over 5 months. Can we receive the measles vaccine?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
802,"Can you get shingles from contact with someone who was immunized with the chickenpox (varicella) vaccine? Or from contact with someone with chickenpox disease?   
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
803,"Hello. I am a physician/health reporter working on a story about cost of catching up on vaccines for a young adult never immunized as a kid. For ex: child of anti-vaxer parents. Looking at Tdap-IPV, MMR, Var, Men, HPV and influenza for 1st visit. 
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,"I took chickenpox two days ago. I know I won't be able to do a TB skin test until 4 weeks later. I've had a BCG vaccine before. Can I do a blood work for TB next week?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
805,"Hi, my son's 10 yr Tetanus vacc is due next year. Is there a cost involved to receive his booster shot? Thank you & look forward to your reply.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,"How long one should wait for shingle vaccine after TDap vaccine?
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
807,"Kindergarten booster starting at age 4 immunizetion means 4 years completed or just enter into 4 years
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,"When I searched HPV I found that you do not mention of the fact that HPV virus causes 70% of Oropharyngeal Cancers. Will you correct this and update your information?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,"for which vaccine I need prescription? could you please give me a list of vaccine I can buy from pharmacy without prescription thanks
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,"If you had the tdap shot in grade 9 does that mean you are currently vaccinated for pertussis or can you get the shot again as an adult? I have an updated tetanus/dip shot
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,"If my child had an allergic reaction to vaccines in the past can they vaccinated again without risk of further complications?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
812,"When as an adult should you get another whooping cough vaccine
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,"From where can i get vaccination to cure shingles?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
814,"What immunization is required for a 12 year old child before starting school? The child & family are newly arrived refugees. Previous immunization history unknown.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,"Are single dose influenza vaccines available in BC?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,"I have the BCG scarring 'Large' on my left lower leg. I've not met anyone else with this. Is there a reason. Thank you for reading,
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817,"Does a patient have immunity if the first and second doses of HVP were given 3 years apart and no third dose was received.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,"NACI recommend waiting 1 year post HZ episode before administering Shingles vaccine. CDC recommends giving the vaccine once clinical symptoms of HZ have subsided. Why different?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,"I have just finished chemotherapy and my cancer is now in remission (as of Sept 6, 2019). Is it safe for me to get a flu shot now?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,"What restrictions are there for immune suppressed adults visiting with 2 mth old child who had vaccines 7 days ago
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
821,"Hi, I think this is a fantastic initiative, do you know why it isn't being adopted Canada wide?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
822,"How do I find out what I have been vaccinated for and what I need to update? I am 58 years old. There are 3 babies due in our extended family in the next few months and I want to make sure I'm up to date before visiting them.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,"can i get a tatoo after getting typhoid shot?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
824,"I believe i had my Hep B shots in 2008 but my GP does not have a record. They suggested I contact you as you track immunizations. Can you assist?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,"How long do hep a, b and typhoid immunizations last
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
826,"I have looked at your clinic locator and the availability is all in drug stores. In Victoria and surrounding area is there a public flu clinic planned like the one last year at the Commonwealth pool ( local recreation Centre).
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827,"My daughter got 2 shot of HPV in 2014 when she was in grade 6. She didn't get the third shot from the school nurse last year. Where can she get the third shot to finish the whole series?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,"I work in a drs office. If I want to get a free flu shot what do I need to bring to prove it?
",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
829,"Can HPV-9 vaccine prevent prostate cancer? Is there some protective benefits?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,"How do I get my childs immunization record? He was born in BC and has had all his vaccines here?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,"We are newcomers to Canada and we would like to know what do we need to do so our 3 year old daughter has the vaccines needed according to her age and actual vaccination record
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,"How do i find out what my blood type is?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
833,"Hi there. I'd like to find out when I was last vaccinated for Hepatitis A. Actually, I would like to see my vaccination records.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,"How many vaccines can you get in one visit to the doctor? (Example DTP and MMR vaccinations during one visit)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
835,"I don't have a family doctor, do I need a family doctor's referral to get my child immunized or I can just make an appointment with the public health unit?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
836,"I am an Early Childhood Educator. I'm wondering what vaccinations I should currently have, according to the Province's immunization and tuberculosis control programs.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,"Would you recommend a93 yr old man to get a tdap vaccine
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,"Is sexual activity permitted between the first and second shot of the cervical vaccine ?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,"I was in Vancouver public school betw. 1974 (Kindergarten)-1988 (Grade 12).What was the immunization schedule at the time? Want to know what shots I got via school system.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
840,"My 18 year old daughter is getting a tattoo on Wednesday. She is booked in to get the meningitis vaccine the next day. Is it ok for vaccines so soon after getting a tattoo?
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841,"Can a senior get her ears cleaned of wax at this location
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
842,"My daughter had a tetanus shot 2 years ago for a foot wound, is it ok for her to get the grade 9 DTAP shot now?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
843,"Dates of flu shots at shubert in vernon
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,"Can we get 4 months vaccination earlier like 20 days before since we are traveling?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
845,"as a 74 year old, immunocompromised senior, should I have the PPSV23 vaccine? I had Prevnar 13 in 2016
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
846,"where can an out of province adult get a mumps vaccination
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
847,"Hello, wondering when the Richmond flu clinic will be this year for my 4 and 7 y/o. Thank you!
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,"I'm 61 years old and have never had the chicken pox, should I be vaccinated ? My son had it over his whole body when he was seven or eight, but I never even got it then.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,"Hello, please confirm that my daughter has received the Hep B vaccination in Grade 6. Thank you. 
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
850,"I was born in 1975. Would I have received both doses of the measles vaccine?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
851,"Can my child get vaccine when having vomiting Illness (for 4 €˜month vaccines)
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,"I am wondering if my workplace would be able to pay for a rabies vaccination due to the risks involved with my work as an animal control officer. What would this process look like?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
853,"I am a 26 year old. I had my first gardasil 9 vaccine 6 months ago, and just had the second (there was an unplanned delay in getting the second dose). When should I have the 3rd?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,"What are the 2019 date(s) for immunization at Park Drive in Clearwater, B.C.?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,"I was born in 1962 and was never vaccinated. At twelve my doctor gave me a Tetanus Shot because of a bad cut. Do I need to be vaccinated for everything? I had the Measles at eight.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
856,"Im going in for a Tetanus shot tomorrow at public health. Is it a DT shot, does it include diphtheria? And what is diphtheria?
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
857,"Hello, I want to vaccinate a child, he goes to kindergarten. where it can be done.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
858,"Hi, I need a Hepatitis-B Vaccine. But all the health report is in Chinese. Should I translate it before I see a doctor? Where can I find a professional translator?
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
859,"Does the BC Children's Hospital Clinic offer Reimmunization Post Stem Cell Transplant?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
860,"My third shot of HPV is scheduled in August19,but that time I am not covered by insurance. If it is okay to postpone the third shot to the end of September when I will be covered?
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,"I am 33 years old and i have never been immunized when I was a child. Is it too late for me to get immunization? Can i still get those vaccines that were suppose to be given to me? Can vaccine detected in body if we don't take vaccine in childhood by doctors.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,"My daughter is 21. Followed the usual baby immunization schedule at our Dr's New West office, then school shots in Langley. Lost the records and she needs it for University. Help?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,"Hi there, I'm curious if I can get just a specific vaccine for my toddler rather than the bundle? tetanus, for example.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,"I'm 61 and my 2 adult children are 30 and 28. We never had the chickenpox or measles but did receive 2 booster shots about 40 years ago. Should we get another booster shot now?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,"My son was born in Vanc, BC in 2005. We moved to Ontario when he was 5. He was up-to-date but record has MMR (not MMRV). Did he get the Varicella (chicken pox)? Never went to school in BC.
",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,"I h ave been bitten by a dog - where should I get a tetanus shot? I am in Vancouver
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
867,"what school immunization schedule was used in 2003? I will be traveling to Mexico next year and I don't know what vaccinations I received when in school. grade 6 2003.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
868,"If swelling and redness last longer than a couple days after a vaccine does this indicate a serious problem? How long is too long?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
869,"Can my doctor give me a booster against menengitis for free? I'm uncertain if I have ever had my booster and my health unit doesn't know. Thank you. 
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,"Can my baby postpone her 6-month vaccination shot for about 2.5 months? Or can she get her 6-month vaccination shot 2 weeks ahead of the routine schedule?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,"Are shots scheduled by calendar months or weeks since birth? My baby was born February 11th and so the 3rd of June will be 16 weeks. Is that the 4 month or is it June 11th?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872,"I am 60 years old, live in Vancouver, and planning to go on a trip to South America. How do I get my up to date record of immunization?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
873,"can a 34 married female who had a 10-year-old boy get injected with HPV9 vaccine? she was infected by hpv(high in hpv16 18 52)two years ago, and she is fine after the surgery.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,"Should I get the MMR vaccine if I'm trying to get pregnant?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
875,"I have been offered a job with the NHS and I need a copy of my vaccinations , I am 52 years old , my GP has not got a copy of my vaccinations , how do I get a copy and where from .
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,"Is the vaccine available now?is the vaccine available now in nanaimo
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,"I had 2 doses of Twinrix 11 years ago before going to Thailand. Am I still covered by these vaccines?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
878,"why can I not get an appointment for a pnumonia shot I am 73 with hep C
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
879,"How many days before my little one's first birthday can she get the MMR vaccine and still have it considered apart of the standard vaccination schedule? We want to get it early (due to a trip) but do not want to repeat the 12-month shot.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,"We are traveling to Europe, specifically Romania in 4 days,my 3 year old daughter hasn't completed her 2nd dose of MMR vaccine until she's four. Should I be concerned?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
881,"Is a prescription required for Shingrix?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
882,"what flu shot for 77 year old allergic to thimerisol
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
